id,category,subCategory,detailCategory,tags
411,법규,수상레저안전법,운항규칙,인명안전장비착용
412,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
413,법규,수상레저안전법,조종면허제도,결격사유·연령
414,법규,수상레저안전법,운항규칙,원거리신고(10해리)
415,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
416,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
417,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
418,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
419,법규,수상레저안전법,조종면허제도,무면허조종·특례
420,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
421,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
422,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
423,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
424,법규,수상레저기구등록법,기구등록·말소,등록번호판
425,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
426,법규,수상레저안전법,운항규칙,원거리신고(10해리)
427,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
428,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
429,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
430,법규,수상레저안전법,수상레저사업 및 벌칙,영업구역·시간제한
431,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
432,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
433,법규,수상레저안전법,조종면허제도,무면허조종·특례
434,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
435,법규,수상레저안전법,운항규칙,정원초과금지
436,법규,수상레저안전법,운항규칙,야간운항제한
437,법규,수상레저안전법,조종면허제도,결격사유·연령
438,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
439,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
440,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
441,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
442,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
443,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
444,법규,수상레저기구등록법,안전검사,신규검사
445,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
446,법규,수상레저안전법,조종면허제도,결격사유·연령
447,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
448,법규,수상레저안전법,운항규칙,기상특보활동제한
449,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
450,법규,수상레저안전법,조종면허제도,면허취소·정지
451,법규,수상레저안전법,조종면허제도,결격사유·연령
452,법규,수상레저안전법,조종면허제도,면허취소·정지
453,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
454,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
455,법규,수상레저안전법,조종면허제도,무면허조종·특례
456,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
457,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
458,법규,수상레저안전법,조종면허제도,면허취소·정지
459,법규,수상레저기구등록법,안전검사,정기검사(1년/5년)
460,법규,수상레저안전법,운항규칙,기상특보활동제한
461,법규,수상레저안전법,조종면허제도,결격사유·연령
462,법규,수상레저안전법,운항규칙,기상특보활동제한
463,법규,수상레저안전법,수상레저사업 및 벌칙,영업구역·시간제한
464,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
465,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
466,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
467,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
468,법규,수상레저안전법,조종면허제도,면허취소·정지
469,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
470,법규,수상레저안전법,수상레저사업 및 벌칙,영업구역·시간제한
471,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
472,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
473,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
474,법규,수상레저안전법,조종면허제도,면허취소·정지
475,법규,수상레저안전법,운항규칙,야간운항제한
476,법규,해상교통안전법,항법일반,횡단하는상태
477,법규,수상레저안전법,조종면허제도,주취운항(0.03%)
478,법규,수상레저안전법,운항규칙,야간운항제한
479,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
480,법규,수상레저안전법,조종면허제도,결격사유·연령
481,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
482,법규,수상레저안전법,운항규칙,인명안전장비착용
483,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
484,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
485,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
486,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
487,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
488,법규,수상레저안전법,수상레저사업 및 벌칙,영업구역·시간제한
489,법규,수상레저안전법,운항규칙,야간운항제한
490,법규,수상레저안전법,조종면허제도,면허취소·정지
491,법규,수상레저기구등록법,안전검사,신규검사
492,법규,수상레저안전법,조종면허제도,주취운항(0.03%)
493,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
494,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
495,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
496,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
497,법규,수상레저안전법,조종면허제도,무면허조종·특례
498,법규,수상레저안전법,조종면허제도,무면허조종·특례
499,법규,수상레저기구등록법,기구등록·말소,등록대상·제외기구
500,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
501,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
502,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
503,법규,수상레저안전법,운항규칙,야간운항제한
504,법규,수상레저안전법,운항규칙,야간운항제한
505,법규,수상레저안전법,조종면허제도,면허취소·정지
506,법규,수상레저안전법,운항규칙,정원초과금지
507,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
508,법규,수상레저기구등록법,기구등록·말소,변경·말소등록
509,법규,수상레저안전법,조종면허제도,무면허조종·특례
510,법규,수상레저기구등록법,안전검사,정기검사(1년/5년)
511,법규,수상레저기구등록법,안전검사,정기검사(1년/5년)
512,법규,수상레저안전법,수상레저사업 및 벌칙,사업등록·변경(10년)
513,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
514,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
515,법규,해상교통안전법,항법일반,마주치는상태
516,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
517,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
518,법규,수상레저기구등록법,기구등록·말소,등록번호판
519,법규,수상레저안전법,조종면허제도,면허취소·정지
520,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
521,법규,수상레저안전법,조종면허제도,면허취소·정지
522,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
523,법규,수상레저기구등록법,기구등록·말소,등록번호판
524,법규,수상레저기구등록법,기구등록·말소,등록번호판
525,법규,수상레저기구등록법,안전검사,시험운항(7일/10해리)
526,법규,수상레저안전법,수상레저사업 및 벌칙,비상구조선·구명조끼(110%)
527,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
528,법규,수상레저안전법,조종면허제도,면허취소·정지
529,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
530,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
531,법규,수상레저안전법,조종면허제도,면허취소·정지
532,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
533,법규,수상레저안전법,조종면허제도,무면허조종·특례
534,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
535,법규,수상레저안전법,조종면허제도,면허취소·정지
536,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
537,법규,수상레저안전법,조종면허제도,수상안전교육(6개월)
538,법규,수상레저안전법,조종면허제도,면허취소·정지
539,법규,수상레저안전법,조종면허제도,면허취소·정지
540,법규,수상레저안전법,조종면허제도,면허종류(1/2급/요트)
541,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
542,법규,수상레저안전법,수상레저사업 및 벌칙,벌칙·과태료
543,법규,수상레저기구등록법,기구등록·말소,등록번호판
544,법규,수상레저기구등록법,기구등록·말소,등록관청(1개월)
545,법규,수상레저안전법,조종면허제도,무면허조종·특례
546,법규,수상레저기구등록법,안전검사,신규검사
547,법규,수상레저안전법,운항규칙,인명안전장비착용
548,법규,선박의입항출항법,무역항·항로,무역항
549,법규,선박의입항출항법,정박·계선,계선신고(20톤)
550,법규,선박의입항출항법,항로항법,항로내항법
551,법규,선박의입항출항법,무역항·항로,무역항
552,법규,선박의입항출항법,무역항·항로,무역항
553,법규,선박의입항출항법,무역항·항로,무역항
554,법규,선박의입항출항법,항로항법,항로내항법
555,법규,선박의입항출항법,항로항법,항로내항법
556,법규,선박의입항출항법,정박·계선,항행장애물·폐기물
557,법규,선박의입항출항법,무역항·항로,무역항
558,법규,선박의입항출항법,정박·계선,정박지제한
559,법규,선박의입항출항법,정박·계선,정박지제한
560,법규,선박의입항출항법,정박·계선,계선신고(20톤)
561,법규,선박의입항출항법,항로항법,방파제부근항법
562,법규,선박의입항출항법,정박·계선,계선신고(20톤)
563,법규,선박의입항출항법,항로항법,우선피항선
564,법규,선박의입항출항법,정박·계선,정박지제한
565,법규,선박의입항출항법,항로항법,항로내항법
566,법규,선박의입항출항법,무역항·항로,무역항
567,법규,선박의입항출항법,정박·계선,정박지제한
568,법규,선박의입항출항법,무역항·항로,무역항
569,법규,해상교통안전법,음향·조난신호,주의환기(5회)
570,법규,선박의입항출항법,무역항·항로,무역항
571,법규,해상교통안전법,특수수역항법,교통안전특정해역
572,법규,해상교통안전법,특수수역항법,통항분리수역
573,법규,선박의입항출항법,무역항·항로,무역항
574,법규,선박의입항출항법,항로항법,우선피항선
575,법규,선박의입항출항법,항로항법,나란히항행금지
576,법규,선박의입항출항법,무역항·항로,무역항
577,법규,선박의입항출항법,항로항법,항로내항법
578,법규,선박의입항출항법,무역항·항로,무역항
579,법규,선박의입항출항법,무역항·항로,무역항
580,법규,선박의입항출항법,무역항·항로,무역항
581,법규,해상교통안전법,등화·형상물,범선·어선
582,법규,해상교통안전법,등화·형상물,흘수제약선
583,법규,해상교통안전법,등화·형상물,범선·어선
584,법규,해상교통안전법,항법일반,피항선·유지선
585,법규,해상교통안전법,등화·형상물,마스트등·현등·선미등
586,법규,해상교통안전법,특수수역항법,교통안전특정해역
587,법규,해상교통안전법,등화·형상물,조종불능선·제한선
588,법규,해상교통안전법,항법일반,피항선·유지선
589,법규,해상교통안전법,음향·조난신호,변침·후진신호
590,법규,해상교통안전법,특수수역항법,좁은수로(우측통항)
591,법규,해상교통안전법,등화·형상물,흘수제약선
592,법규,해상교통안전법,항법일반,피항선·유지선
593,법규,해상교통안전법,특수수역항법,통항분리수역
594,법규,해상교통안전법,특수수역항법,교통안전특정해역
595,법규,선박의입항출항법,정박·계선,항행장애물·폐기물
596,법규,해상교통안전법,특수수역항법,교통안전특정해역
