sheet,row,scientificName,koreanName,detailGroup
원생생물,3259,Margalefidinium polykrikoides,,와편모조류
원생생물,3260,Margalefidinium catenatum,,와편모조류
원생생물,3261,Gyrodiniellum shiwhaense,,와편모조류
원생생물,3262,Gymnodinium smaydae,,와편모조류
원생생물,3263,Gymnodinium catenatum,,와편모조류
원생생물,3264,Gymnodinium fuscum,,와편모조류
원생생물,3265,Gymnodinium pyrenoidosum,,와편모조류
원생생물,3266,Gymnodinium biconicum,,와편모조류
원생생물,3267,Gymnodinium aureolum,,와편모조류
원생생물,3268,Gymnodinium gelbum,,와편모조류
원생생물,3269,Gymnodinium venator,,와편모조류
원생생물,3270,Gymnodinium dorsalisulcum,,와편모조류
원생생물,3271,Gymnodinium arcuatum,,와편모조류
원생생물,3272,Gymnodinium viridescens,,와편모조류
원생생물,3273,Gymnodinium pulchrum,,와편모조류
원생생물,3274,Gymnodinium impudicum,,와편모조류
원생생물,3275,Gymnodinium grammaticum,,와편모조류
원생생물,3276,Gymnodinium microreticulatum,,와편모조류
원생생물,3277,Gymnodinium semidivisum,,와편모조류
원생생물,3278,Gymnodinium variabile,,와편모조류
원생생물,3279,Gymnodinium filum,,와편모조류
원생생물,3280,Gymnodinium pygmaeum,,와편모조류
원생생물,3281,Gymnodinium arenicola,,와편모조류
원생생물,3282,Polykrikos kofoidii,,와편모조류
원생생물,3283,Polykrikos lebouriae,,와편모조류
원생생물,3284,Polykrikos hartmannii,,와편모조류
원생생물,3285,Polykrikos schwartzii,,와편모조류
원생생물,3286,Bispinodinium angelaceum,,와편모조류
원생생물,3287,Gyrodinium jinhaense,,와편모조류
원생생물,3288,Gyrodinium pellucidum,,와편모조류
원생생물,3289,Gyrodinium moestrupii,,와편모조류
원생생물,3290,Gyrodinium crassum,,와편모조류
원생생물,3291,Gyrodinium heterostriatum,,와편모조류
원생생물,3292,Gyrodinium fusiforme,,와편모조류
원생생물,3293,Gyrodinium dominans,,와편모조류
원생생물,3294,Gyrodinium spirale,,와편모조류
원생생물,3295,Gyrodinium lacryma,,와편모조류
원생생물,3296,Fukuyoa koreensis,,와편모조류
원생생물,3297,Fukuyoa yasumotoi,,와편모조류
원생생물,3298,Dissodinium pseudolunula,,와편모조류
원생생물,3299,Pyrocystis robusta,,와편모조류
원생생물,3300,Pyrocystis pseudonoctiluca,,와편모조류
원생생물,3301,Pyrocystis lunula,,와편모조류
원생생물,3302,Pyrocystis hamulus,,와편모조류
원생생물,3303,Sourniaea diacantha,,와편모조류
원생생물,3304,Lingulodinium polyedra,,와편모조류
원생생물,3305,Gonyaulax kunsanensis,,와편모조류
원생생물,3306,Gonyaulax digitale,,와편모조류
원생생물,3307,Gonyaulax whaseongensis,,와편모조류
원생생물,3308,Gonyaulax monacantha,,와편모조류
원생생물,3309,Gonyaulax geomunensis,,와편모조류
원생생물,3310,Gonyaulax clevei,,와편모조류
원생생물,3311,Gonyaulax bohaiensis,,와편모조류
원생생물,3312,Gonyaulax polygramma,,와편모조류
원생생물,3313,Gonyaulax diegensis,,와편모조류
원생생물,3314,Gonyaulax monospina,,와편모조류
원생생물,3315,Gonyaulax elongata,,와편모조류
원생생물,3316,Gonyaulax turbynei,,와편모조류
원생생물,3317,Gonyaulax spinifera,,와편모조류
원생생물,3318,Gonyaulax lebouriae,,와편모조류
원생생물,3319,Gonyaulax hyalina,,와편모조류
원생생물,3320,Gonyaulax membranacea,,와편모조류
원생생물,3321,Gonyaulax alaskensis,,와편모조류
원생생물,3322,Amylax triacantha,,와편모조류
원생생물,3323,Spiraulax kofoidii,,와편모조류
원생생물,3324,Coolia monotis,,와편모조류
원생생물,3325,Coolia malayensis,,와편모조류
원생생물,3326,Coolia canariensis,,와편모조류
원생생물,3327,Ostreopsis ovata,,와편모조류
원생생물,3328,Ostreopsis lenticularis,,와편모조류
원생생물,3329,Gambierdiscus toxicus,,와편모조류
원생생물,3330,Gambierdiscus caribaeus,,와편모조류
원생생물,3331,Gambierdiscus jejuensis,,와편모조류
원생생물,3332,Pyrodinium bahamense,,와편모조류
원생생물,3333,Alexandrium mediterraneum,,와편모조류
원생생물,3334,Alexandrium pohangense,,와편모조류
원생생물,3335,Alexandrium catenella,,와편모조류
원생생물,3336,Alexandrium tamarense,,와편모조류
원생생물,3337,Alexandrium pacificum,,와편모조류
원생생물,3338,Alexandrium minutum,,와편모조류
원생생물,3339,Alexandrium tamutum,,와편모조류
미생물,3,Didymella pomorum,,균류
미생물,4,Penicillium cyclopium,,균류
미생물,5,Penicillium decaturense,,균류
미생물,6,Didymella glomerata,,균류
미생물,7,Didymella fabae,,균류
미생물,8,Didymella nigricans,,균류
미생물,9,Didymella rhei,,균류
미생물,10,Didymella macrostoma,,균류
미생물,11,Didymella prosopidis,,균류
미생물,12,Didymella microchlamydospora,,균류
미생물,13,Phoma costaricensis,,균류
미생물,14,Phoma macrostoma var. macrostoma,,균류
미생물,15,Penicillium dipodomyicola,,균류
미생물,16,Penicillium echinulonalgiovense,,균류
미생물,17,Penicillium expansum,,균류
미생물,18,Penicillium freii,,균류
미생물,19,Penicillium glabrum,,균류
미생물,20,Penicillium radicicola,,균류
미생물,21,Penicillium piscarium,,균류
미생물,22,Penicillium viridicatum,,균류
미생물,23,Penicillium westlingii,,균류
미생물,24,Penicillium allii,,균류
미생물,25,Penicillium antarcticum,,균류
미생물,26,Penicillium nudgee,,균류
미생물,27,Penicillium atramentosum,,균류
미생물,28,Penicillium bilaiae,,균류
미생물,29,Penicillium brasilianum,,균류
미생물,30,Penicillium brevicompactum,,균류
미생물,31,Penicillium svalbardense,,균류
미생물,32,Stagonosporopsis cucurbitacearum,,균류
미생물,33,Penicillium annulatum,,균류
미생물,34,Penicillium steckii,,균류
미생물,35,Penicillium ulaiense,,균류
미생물,36,Penicillium thomii,,균류
미생물,37,Penicillium yarmokense,,균류
미생물,38,Penicillium aurantiogriseum,,균류
미생물,39,Penicillium cremeogriseum,,균류
미생물,40,Penicillium magnielliptisporum,,균류
미생물,41,Penicillium multicolor,,균류
미생물,42,Penicillium oxalicum,,균류
미생물,43,Penicillium pasqualense,,균류
미생물,44,Penicillium radiatolobatum,,균류
미생물,45,Penicillium madriti,,균류
미생물,46,Penicillium mexicanum,,균류
미생물,47,Penicillium ochrosalmoneum,,균류
미생물,48,Penicillium compactum,,균류
미생물,49,Penicillium infrapurpureum,,균류
미생물,50,Penicillium janczewskii,,균류
미생물,51,Stagonosporopsis dorenboschii,,균류
미생물,52,Penicillium janthinellum,,균류
미생물,53,Penicillium jejuense,,균류
미생물,54,Penicillium sclerotiorum,,균류
미생물,55,Penicillium swiecickii,,균류
미생물,56,Penicillium velutinum,,균류
미생물,57,Penicillium menonorum,,균류
미생물,58,Penicillium nalgiovense,,균류
미생물,59,Penicillium ochrochloron,,균류
미생물,60,Stagonosporopsis chrysanthemi,,균류
미생물,61,Penicillium pancosmium,,균류
미생물,62,Penicillium polonicum,,균류
미생물,63,Penicillium raperi,,균류
미생물,64,Penicillium roseomaculatum,,균류
미생물,65,Ascochyta manawaorae,,균류
미생물,66,Penicillium rubens,,균류
미생물,67,Penicillium solitum,,균류
미생물,68,Penicillium ubiquetum,,균류
미생물,69,Penicillium frequentans,,균류
미생물,70,Penicillium rubefaciens,,균류
미생물,71,Penicillium cairnsense,,균류
미생물,72,Penicillium canescens,,균류
미생물,73,Penicillium copticola,,균류
미생물,74,Penicillium kongii,,균류
미생물,75,Penicillium olsonii,,균류
미생물,76,Penicillium viticola,,균류
미생물,77,Penicillium chrysogenum,,균류
미생물,78,Penicillium limosum,,균류
미생물,79,Ascochyta hordei f. hordei,,균류
미생물,80,Ascochyta phacae,,균류
미생물,81,Penicillium exsudans,,균류
미생물,82,Penicillium caperatum,,균류
미생물,83,Penicillium griseopurpureum,,균류
미생물,84,Penicillium herquei,,균류
미생물,85,Penicillium restrictum,,균류
미생물,86,Penicillium mallochii,,균류
미생물,87,Penicillium spinulosum,,균류
미생물,88,Penicillium citreosulfuratum,,균류
미생물,89,Penicillium aurantioviolaceum,,균류
미생물,90,Penicillium ortum,,균류
미생물,91,Penicillium samsonianum,,균류
미생물,92,Penicillium sacculum,,균류
미생물,93,Penicillium rolfsii,,균류
미생물,94,Penicillium montanense,,균류
미생물,95,Penicillium lanosum,,균류
미생물,96,Penicillium kurssanovii,,균류
미생물,97,Penicillium camemberti,,균류
미생물,98,Penicillium bissettii,,균류
미생물,99,Penicillium daejeonium,,균류
미생물,100,Penicillium fuscum,,균류
미생물,101,Penicillium malachiteum,,균류
미생물,102,Penicillium halotolerans,,균류
미생물,103,Penicillium citreonigrum,,균류
미생물,104,Paraboeremia adianticola,,균류
미생물,105,Penicillium abidjanum,,균류
미생물,106,Penicillium ibericum,,균류
미생물,107,Penicillium nodulum,,균류
미생물,108,Penicillium lanosocoeruleum,,균류
미생물,109,Penicillium concentricum,,균류
미생물,110,Penicillium scabrosum,,균류
미생물,111,Penicillium rudallense,,균류
미생물,112,Penicillium amaliae,,균류
미생물,113,Penicillium infrabuccale,,균류
미생물,114,Penicillium manginii,,균류
미생물,115,Penicillium allsoppiae,,균류
미생물,116,Penicillium jianfenglingense,,균류
미생물,117,Penicillium brefeldianum,,균류
미생물,118,Penicillium dokdoense,,균류
미생물,119,Penicillium meridianum,,균류
미생물,120,Penicillium caprifimosum,,균류
미생물,121,Phoma herbarum,,균류
미생물,122,Ectodidymella nigrificans,,균류
미생물,123,Juxtiphoma eupyrena,,균류
미생물,124,Nothophoma quercina,,균류
미생물,125,Neodidymelliopsis longicolla,,균류
미생물,126,Neodidymelliopsis sambuci,,균류
미생물,127,Epicoccum latusicollum,,균류
미생물,128,Epicoccum dendrobii,,균류
미생물,129,Epicoccum nigrum,,균류
미생물,130,Epicoccum plurivorum,,균류
미생물,131,Epicoccum duchesneae,,균류
미생물,132,Epicoccum tritici,,균류
미생물,133,Epicoccum poaceicola,,균류
미생물,134,Epicoccum tobaicum,,균류
미생물,135,Epicoccum layuense,,균류
미생물,136,Epicoccum sorghinum,,균류
미생물,137,Leptosphaerulina chartarum,,균류
미생물,138,Neoascochyta desmazieri,,균류
미생물,139,Neoascochyta paspali,,균류
미생물,140,Latorua caligans,,균류
미생물,141,Arachniotus aurantiacus,,균류
미생물,142,Chrysosporium synchronum,,균류
미생물,143,Sagenomella oligospora,,균류
미생물,144,Sagenomella griseoviridis,,균류
미생물,145,Neosartorya aureola,,균류
미생물,146,Neosartorya fischeri,,균류
미생물,147,Paecilomyces variotii,,균류
미생물,148,Talaromyces stipitatus,,균류
미생물,149,Talaromyces angelicus,,균류
미생물,150,Talaromyces aurantiacus,,균류
미생물,151,Talaromyces pinophilus,,균류
미생물,152,Talaromyces assiutensis,,균류
미생물,153,Talaromyces flavus,,균류
미생물,154,Talaromyces helicus,,균류
미생물,155,Talaromyces stollii,,균류
미생물,156,Talaromyces liani,,균류
미생물,157,Talaromyces funiculosus,,균류
미생물,158,Talaromyces trachyspermus,,균류
미생물,159,Talaromyces purpureogenus,,균류
미생물,160,Talaromyces cecidicola,,균류
미생물,161,Talaromyces aculeatus,,균류
미생물,162,Talaromyces marneffei,,균류
미생물,163,Talaromyces piceae,,균류
미생물,164,Talaromyces adpressus,,균류
미생물,165,Talaromyces fusiformis,,균류
미생물,166,Talaromyces minioluteus,,균류
미생물,167,Talaromyces verruculosus,,균류
미생물,168,Talaromyces reverso-olivaceus,,균류
미생물,169,Talaromyces neorugulosus,,균류
미생물,170,Talaromyces versatilis,,균류
미생물,171,Talaromyces rugulosus,,균류
미생물,172,Talaromyces nanjingensis,,균류
미생물,173,Rasamsonia emersonii,,균류
미생물,174,Eurotium niveoglaucum,,균류
미생물,175,Eurotium rubrum,,균류
미생물,176,Pseudopenicillium megasporum,,균류
미생물,177,Phialomyces humicoloides,,균류
미생물,178,Aspergillus udagawae,,균류
미생물,179,Aspergillus sydowii,,균류
미생물,180,Aspergillus clavatus,,균류
미생물,181,Aspergillus westerdijkiae,,균류
미생물,182,Aspergillus tabacinus,,균류
미생물,183,Aspergillus tubingensis,,균류
미생물,184,Aspergillus fruticulosus,,균류
미생물,185,Aspergillus jensenii,,균류
미생물,186,Aspergillus flavipes,,균류
미생물,187,Aspergillus urmiensis,,균류
미생물,188,Aspergillus chevalieri,,균류
미생물,189,Aspergillus latus,,균류
미생물,190,Aspergillus caesiellus,,균류
미생물,191,Aspergillus calidoustus,,균류
미생물,192,Aspergillus nidulans,,균류
미생물,193,Aspergillus ochraceopetaliformis,,균류
미생물,194,Aspergillus oryzae,,균류
미생물,195,Aspergillus fumigatus,,균류
미생물,196,Aspergillus subolivaceus,,균류
미생물,197,Aspergillus quadrilineatus,,균류
미생물,198,Aspergillus capensis,,균류
미생물,199,Aspergillus costaricaensis,,균류
미생물,200,Aspergillus lentulus,,균류
미생물,201,Aspergillus montevidensis,,균류
미생물,202,Aspergillus protuberus,,균류
미생물,203,Aspergillus amstelodami,,균류
미생물,204,Aspergillus flavus,,균류
미생물,205,Aspergillus japonicus,,균류
미생물,206,Aspergillus venenatus,,균류
미생물,207,Aspergillus terreus,,균류
미생물,208,Aspergillus aculeatus,,균류
미생물,209,Aspergillus pseudoglaucus,,균류
미생물,210,Aspergillus niger,,균류
미생물,211,Aspergillus candidus,,균류
미생물,212,Aspergillus rhizopodus,,균류
미생물,213,Aspergillus flocculosus,,균류
미생물,214,Aspergillus versicolor,,균류
미생물,215,Aspergillus alabamensis,,균류
미생물,216,Aspergillus tamarii,,균류
미생물,217,Aspergillus allahabadii,,균류
미생물,218,Aspergillus insulicola,,균류
미생물,219,Aspergillus parasiticus,,균류
미생물,220,Aspergillus ustus,,균류
미생물,221,Aspergillus cvjetkovicii,,균류
미생물,222,Aspergillus brunneoviolaceus,,균류
미생물,223,Aspergillus proliferans,,균류
미생물,224,Aspergillus stromatoides,,균류
미생물,225,Aspergillus gracilis,,균류
미생물,226,Aspergillus niveus,,균류
미생물,227,Aspergillus glaucus,,균류
미생물,228,Aspergillus neoflavipes,,균류
미생물,229,Aspergillus inflatus,,균류
미생물,230,Aspergillus welwitschiae,,균류
미생물,231,Aspergillus aureolatus,,균류
미생물,232,Aspergillus tennesseensis,,균류
미생물,233,Aspergillus unguis,,균류
미생물,234,Aspergillus creber,,균류
미생물,235,Aspergillus hiratsukae,,균류
미생물,236,Aspergillus ochraceus,,균류
미생물,237,Aspergillus rugulosus,,균류
미생물,238,Aspergillus cibarius,,균류
미생물,239,Aspergillus niveoglaucus,,균류
미생물,240,Penicillium virgatum,,균류
미생물,241,Penicillium skrjabinii,,균류
미생물,242,Penicillium griseofulvum,,균류
미생물,243,Penicillium javanicum,,균류
미생물,244,Penicillium allii-sativi,,균류
미생물,245,Penicillium bialowiezense,,균류
미생물,246,Penicillium purpurescens,,균류
미생물,247,Penicillium glandicola,,균류
미생물,248,Penicillium simplicissimum,,균류
미생물,249,Penicillium sumatraense,,균류
미생물,250,Penicillium italicum,,균류
미생물,251,Penicillium koreense,,균류
미생물,252,Penicillium maximae,,균류
미생물,253,Penicillium nordicum,,균류
미생물,254,Penicillium paxilli,,균류
미생물,255,Penicillium roqueforti,,균류
미생물,256,Penicillium terrigenum,,균류
미생물,257,Penicillium citrinum,,균류
미생물,258,Penicillium corylophilum,,균류
미생물,259,Penicillium digitatum,,균류
미생물,260,Penicillium crustosum,,균류
미생물,261,Penicillium daleae,,균류
미생물,262,Penicillium echinulatum,,균류
미생물,263,Penicillium guanacastense,,균류
미생물,264,Penicillium commune,,균류
미생물,265,Penicillium paneum,,균류
미생물,266,Penicillium hetheringtonii,,균류
미생물,267,Penicillium soppii,,균류
미생물,268,Penicillium charlesii,,균류
미생물,269,Penicillium coprobium,,균류
미생물,270,Penicillium coprophilum,,균류
미생물,271,Stagonosporopsis caricae,,균류
미생물,272,Stagonosporopsis heliopsidis,,균류
미생물,273,Ectophoma multirostrata,,균류
미생물,274,Heterophoma poolensis,,균류
미생물,275,Bahusandhika caligans,,균류
미생물,276,Neocamarosporium solicola,,균류
미생물,277,Neocamarosporium betae,,균류
미생물,278,Neocamarosporium obiones,,균류
미생물,279,Coniothyrium fuckelii,,균류
미생물,280,Leptosphaeria albopunctata,,균류
미생물,281,Curvularia lunata,,균류
미생물,282,Alternaria gomphrenae,,균류
미생물,283,Alternaria gaisen,,균류
미생물,284,Alternaria cantlous,,균류
미생물,285,Alternaria multiformis,,균류
미생물,286,Alternaria broccoli-italicae,,균류
미생물,287,Alternaria mali,,균류
미생물,288,Alternaria radicina,,균류
미생물,289,Alternaria phragmospora,,균류
미생물,290,Alternaria tenuissima,,균류
미생물,291,Alternaria alternata,,균류
미생물,292,Alternaria arborescens,,균류
미생물,293,Alternaria brassicae,,균류
미생물,294,Alternaria aspera,,균류
미생물,295,Alternaria infectoria,,균류
미생물,296,Alternaria chlamydospora,,균류
미생물,297,Pseudopithomyces chartarum,,균류
미생물,298,Bipolaris sorokiniana,,균류
미생물,299,Bipolaris spicifera,,균류
미생물,300,Exserohilum pedicellatum,,균류
미생물,301,Exserohilum rostratum,,균류
미생물,302,Embellisia annulata,,균류
미생물,303,Paradendryphiella salina,,균류
미생물,304,Paradendryphiella arenariae,,균류
미생물,305,Stemphylium eturmiunum,,균류
미생물,306,Stemphylium vesicarium,,균류
미생물,307,Stemphylium lycopersici,,균류
미생물,308,Chalastospora gossypii,,균류
미생물,309,Decorospora gaudefroyi,,균류
미생물,310,Leptospora conidiifera,,균류
미생물,311,Setophaeosphaeria sidae,,균류
미생물,312,Neosetophoma rosigena,,균류
미생물,313,Neosetophoma poaceicola,,균류
미생물,314,Paraphoma chrysanthemicola,,균류
미생물,315,Paraphoma fimeti,,균류
미생물,316,Paraphoma radicina,,균류
미생물,317,Phaeosphaeriopsis musae,,균류
미생물,318,Phaeosphaeria spartinicola,,균류
미생물,319,Phaeosphaeria spartinae,,균류
미생물,320,Phaeosphaeria culmorum,,균류
미생물,321,Phaeosphaeria oryzae,,균류
미생물,322,Phaeosphaeria halima,,균류
미생물,323,Septoriella huberti,,균류
미생물,324,Aaosphaeria arxii,,균류
미생물,325,Kalmusia araucariae,,균류
미생물,326,Paraconiothyrium archidendri,,균류
미생물,327,Paraconiothyrium estuarinum,,균류
미생물,328,Paraconiothyrium cyclothyrioides,,균류
미생물,329,Paraconiothyrium brasiliense,,균류
미생물,330,Paraphaeosphaeria sporulosa,,균류
미생물,331,Paraphaeosphaeria angularis,,균류
미생물,332,Didymosphaeria futilis,,균류
미생물,333,Westerdykella capitulum,,균류
미생물,334,Westerdykella dispersa,,균류
미생물,335,Preussia aemulans,,균류
미생물,336,Curreya pityophila,,균류
미생물,337,Arthopyrenia salicis,,균류
미생물,338,Microsphaeropsis arundinis,,균류
미생물,339,Trematosphaeria pertusa,,균류
미생물,340,Pyrenochaetopsis paucisetosa,,균류
미생물,341,Pyrenochaetopsis microspora,,균류
미생물,342,Pyrenochaetopsis leptospora,,균류
미생물,343,Lophiostoma biappendiculatum,,균류
미생물,344,Towyspora aestuari,,균류
미생물,345,Phaeophleospora eucalypticola,,균류
미생물,346,Pseudocercosporella fraxini,,균류
미생물,347,Pseudocercospora fatouae,,균류
미생물,348,Zymoseptoria tritici,,균류
미생물,349,Ramichloridium apiculatum,,균류
미생물,350,Acrodontium crateriforme,,균류
미생물,351,Hortaea werneckii,,균류
미생물,352,Neodevriesia oceanoplastica,,균류
미생물,353,Neodevriesia lagerstroemiae,,균류
미생물,354,Neodevriesia knoxdaviesii,,균류
미생물,355,Cladosporium pruni-salicinae,,균류
미생물,356,Cladosporium proteacearum,,균류
미생물,357,Cladosporium snafimbriatum,,균류
미생물,358,Cladosporium marinum,,균류
미생물,359,Cladosporium marinisedimentum,,균류
미생물,360,Cladosporium maltirimosum,,균류
미생물,361,Cladosporium lagenariiforme,,균류
미생물,362,Cladosporium pseudocladosporioides,,균류
미생물,363,Cladosporium angustisporum,,균류
미생물,364,Cladosporium subinflatum,,균류
미생물,365,Cladosporium rectoides,,균류
미생물,366,Cladosporium funiculosum,,균류
미생물,367,Cladosporium tuberosum,,균류
미생물,368,Cladosporium oxysporum,,균류
미생물,369,Cladosporium silenes,,균류
미생물,370,Cladosporium iridis,,균류
미생물,371,Cladosporium velox,,균류
미생물,372,Cladosporium sinuosum,,균류
미생물,373,Cladosporium ramotenellum,,균류
미생물,374,Cladosporium allicinum,,균류
미생물,375,Cladosporium grevilleae,,균류
미생물,376,Cladosporium scabrellum,,균류
미생물,377,Cladosporium tenuissimum,,균류
미생물,378,Cladosporium sphaerospermum,,균류
미생물,379,Cladosporium phaenocomae,,균류
미생물,380,Cladosporium anthropophilum,,균류
미생물,381,Cladosporium xylophilum,,균류
미생물,382,Cladosporium fusiforme,,균류
미생물,383,Cladosporium herbarum,,균류
미생물,384,Cladosporium sinense,,균류
미생물,385,Cladosporium dominicanum,,균류
미생물,386,Cladosporium uredinicola,,균류
미생물,387,Cladosporium halotolerans,,균류
미생물,388,Cladosporium angulosum,,균류
미생물,389,Cladosporium macrocarpum,,균류
미생물,390,Cladosporium cladosporioides,,균류
미생물,391,Cladosporium floccosum,,균류
미생물,392,Cladosporium langeronii,,균류
미생물,393,Cladosporium cucumerinum,,균류
미생물,394,Cladosporium xantochromaticum,,균류
미생물,395,Cladosporium flabelliforme,,균류
미생물,396,Cladosporium perangustum,,균류
미생물,397,Toxicocladosporium rubrigenum,,균류
미생물,398,Toxicocladosporium irritans,,균류
미생물,399,Loratospora aestuarii,,균류
미생물,400,Paracamarosporium hawaiiense,,균류
미생물,401,Diplodia sapinea,,균류
미생물,402,Botryosphaeria fabicerciana,,균류
미생물,403,Botryosphaeria dothidea,,균류
미생물,404,Neofusicoccum kwambonambiense,,균류
미생물,405,Neofusicoccum corticosae,,균류
미생물,406,Neofusicoccum parvum,,균류
미생물,407,Macrophomina phaseolina,,균류
미생물,408,Sphaeropsis conspersa,,균류
미생물,409,Ochroconis humicola,,균류
미생물,410,Scolecobasidium terreum,,균류
미생물,411,Sydowia polyspora,,균류
미생물,412,Aureobasidium namibiae,,균류
미생물,413,Aureobasidium melanogenum,,균류
미생물,414,Aureobasidium leucospermi,,균류
미생물,415,Aureobasidium pullulans,,균류
미생물,416,Aureobasidium proteae,,균류
미생물,417,Developayella elegans,,균류
미생물,418,Albugo laibachii,,균류
미생물,419,Pythium torulosum,,균류
미생물,420,Pythium graminicola,,균류
미생물,421,Symmetrospora foliicola,,균류
미생물,422,Symmetrospora symmetrica,,균류
미생물,423,Sakaguchia dacryoidea,,균류
미생물,424,Sakaguchia lamellibrachiae,,균류
미생물,425,Cystobasidium psychroaquaticum,,균류
미생물,426,Sporidiobolus pararoseus,,균류
미생물,427,Rhodotorula glutinis,,균류
미생물,428,Rhodotorula sphaerocarpa,,균류
미생물,429,Rhodotorula babjevae,,균류
미생물,430,Rhodotorula paludigena,,균류
미생물,431,Rhodotorula diobovata,,균류
미생물,432,Rhodotorula mucilaginosa,,균류
미생물,433,Sporobolomyces shibatanus,,균류
미생물,434,Papiliotrema aurea,,균류
미생물,435,Papiliotrema fonsecae,,균류
미생물,436,Vishniacozyma pseudopenaeus,,균류
미생물,437,Vishniacozyma carnescens,,균류
미생물,438,Apiotrichum laibachii,,균류
미생물,439,Apiotrichum porosum,,균류
미생물,440,Apiotrichum lignicola,,균류
미생물,441,Trichosporon faecale,,균류
미생물,442,Naganishia albida,,균류
미생물,443,Filobasidium uniguttulatum,,균류
미생물,444,Filobasidium magnum,,균류
미생물,445,Cystofilobasidium capitatum,,균류
미생물,446,Tausonia pullulans,,균류
미생물,447,Wallemia sebi,,균류
미생물,448,Anthracocystis heteropogonicola,,균류
미생물,449,Ustilago maydis,,균류
미생물,450,Bjerkandera adusta,,균류
미생물,451,Ganoderma mirabile,,균류
미생물,452,Irpex laceratus,,균류
미생물,453,Irpex lacteus,,균류
미생물,454,Phanerochaete chrysosporium,,균류
미생물,455,Phanerochaete sordida,,균류
미생물,456,Porostereum spadiceum,,균류
미생물,457,Trametes coccinea,,균류
미생물,458,Trametes hirsuta,,균류
미생물,459,Trametes orientalis,,균류
미생물,460,Flammulina velutipes,,균류
미생물,461,Cyathus striatus,,균류
미생물,462,Henningsomyces candidus,,균류
미생물,463,Schizophyllum commune,,균류
미생물,464,Schizophyllum radiatum,,균류
미생물,465,Dentipellis fragilis,,균류
미생물,466,Stereum subtomentosum,,균류
미생물,467,Aleurodiscus farlowii,,균류
미생물,468,Resinicium luteosulphureum,,균류
미생물,469,Hydnoporia yasudae,,균류
미생물,470,Clavulina rugosa,,균류
미생물,471,Umbelopsis isabellina,,균류
미생물,472,Syncephalastrum racemosum,,균류
미생물,473,Cunninghamella elegans,,균류
미생물,474,Gongronella butleri,,균류
미생물,475,Rhizopus stolonifer,,균류
미생물,476,Ambomucor seriatoinflatus,,균류
미생물,477,Mucor ramosissimus,,균류
미생물,478,Mucor rongii,,균류
미생물,479,Mucor hiemalis f. corticola,,균류
미생물,480,Mucor lusitanicus,,균류
미생물,481,Mucor janssenii,,균류
미생물,482,Mucor racemosus,,균류
미생물,483,Mucor circinelloides,,균류
미생물,484,Mucor hiemalis,,균류
미생물,485,Actinomucor elegans,,균류
미생물,486,Lichtheimia ramosa,,균류
미생물,487,Lichtheimia corymbifera,,균류
미생물,488,Lichtheimia hyalospora,,균류
미생물,489,Cordyceps tenuipes,,균류
미생물,490,Cordyceps farinosa,,균류
미생물,491,Cordyceps ninchukispora,,균류
미생물,492,Beauveria pseudobassiana,,균류
미생물,493,Beauveria bassiana,,균류
미생물,494,Beauveria brongniartii,,균류
미생물,495,Amphichorda felina,,균류
미생물,496,Akanthomyces attenuatus,,균류
미생물,497,Gamszarea wallacei,,균류
미생물,498,Lecanicillium verrucum,,균류
미생물,499,Lecanicillium araneicola,,균류
미생물,500,Lecanicillium psalliotae,,균류
미생물,501,Lecanicillium fusisporum,,균류
미생물,502,Lecanicillium tenuipes,,균류
미생물,503,Isaria cicadae,,균류
미생물,504,Neocosmospora keratoplastica,,균류
미생물,505,Neocosmospora tuberculata,,균류
미생물,506,Neocosmospora lichenicola,,균류
미생물,507,Neocosmospora solani,,균류
미생물,508,Fusarium ipomoeae,,균류
미생물,509,Fusarium concentricum,,균류
미생물,510,Fusarium tanahbumbuense,,균류
미생물,511,Fusarium cugenangense,,균류
미생물,512,Fusarium pulvinatum,,균류
미생물,513,Fusarium commune,,균류
미생물,514,Fusarium chlamydosporum,,균류
미생물,515,Fusarium avenaceum,,균류
미생물,516,Fusarium andiyazi,,균류
미생물,517,Fusarium tricinctum,,균류
미생물,518,Fusarium proliferatum,,균류
미생물,519,Fusarium oxysporum,,균류
미생물,520,Fusarium lateritium,,균류
미생물,521,Fusarium lacertarum,,균류
미생물,522,Fusarium graminearum,,균류
미생물,523,Fusarium fujikuroi,,균류
미생물,524,Fusarium equiseti,,균류
미생물,525,Fusarium culmorum,,균류
미생물,526,Fusarium armeniacum,,균류
미생물,527,Fusarium aethiopicum,,균류
미생물,528,Fusarium acuminatum,,균류
미생물,529,Fusarium asiaticum,,균류
미생물,530,Fusarium verticillioides,,균류
미생물,531,Corallomycetella repens,,균류
미생물,532,Volutella ciliata,,균류
미생물,533,Ilyonectria liriodendri,,균류
미생물,534,Ilyonectria robusta,,균류
미생물,535,Ilyonectria destructans,,균류
미생물,536,Calonectria pyrochroa,,균류
미생물,537,Cosmospora glabra,,균류
미생물,538,Macroconia gigas,,균류
미생물,539,Shirahamella gracilis,,균류
미생물,540,Paracorollospora angusta,,균류
미생물,541,Corollospora maritima,,균류
미생물,542,Pseudallescheria boydii,,균류
미생물,543,Microascus trigonosporus,,균류
미생물,544,Microascus cinereus,,균류
미생물,545,Microascus cirrosus,,균류
미생물,546,Scopulariopsis candida,,균류
미생물,547,Scopulariopsis brevicaulis,,균류
