"sourceId","internalId","koreanName","scientificName","marineClass","proposedMarineClass","readiness","identityConfidence","sourceProvider","sourceSheet","sourceRow","phylum","class","order","family","genus","reviewReasons","productRelevance"
"MBRIS:무척추동물:1400","BM-SPECIES-002952","둥근동전굴","Hyotissa numisma","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1400","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Gryphaeidae Vialov, 1936","Hyotissa Stenzel, 1971","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1401","BM-SPECIES-002953","벌집굴","Hyotissa hyotis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1401","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Gryphaeidae Vialov, 1936","Hyotissa Stenzel, 1971","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1402","BM-SPECIES-002954","주름꼬마굴","Neopycnodonte cochlear","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1402","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Gryphaeidae Vialov, 1936","Neopycnodonte Stenzel, 1971","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1403","BM-SPECIES-002955","톱니턱굴","Dendostrea sandvichensis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1403","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Dendostrea Swainson, 1835","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1404","BM-SPECIES-002956","장미굴","Dendostrea rosacea","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1404","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Dendostrea Swainson, 1835","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1405","BM-SPECIES-002957","악어굴","Dendostrea folium","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1405","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Dendostrea Swainson, 1835","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1406","BM-SPECIES-002958","호랑이발굴","Planostrea pestigris","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1406","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Planostrea Harry, 1985","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1407","BM-SPECIES-002959","재석굴","Saccostrea cuccullata","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1407","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Saccostrea Dollfus & Dautzenberg, 1920","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1408","BM-SPECIES-002960","가시굴","Saccostrea kegaki","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1408","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Saccostrea Dollfus & Dautzenberg, 1920","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1409","BM-SPECIES-002961","꼬마검은굴","Ostrea futamiensis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1409","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Ostrea Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1410","BM-SPECIES-002962","토굴","Ostrea denselamellosa","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1410","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Ostrea Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1411","BM-SPECIES-002963","태생굴","Ostrea circumpicta","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1411","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Ostrea Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1412","BM-SPECIES-002964","바위굴","Magallana nippona","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1412","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Magallana Salvi & Mariottini, 2016","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1413","BM-SPECIES-002965","굴","Magallana gigas","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1413","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Magallana Salvi & Mariottini, 2016","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1414","BM-SPECIES-002966","갓굴","Magallana ariakensis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1414","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Ostreidae Rafinesque, 1815","Magallana Salvi & Mariottini, 2016","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1415","BM-SPECIES-002967","부푼산호살이조개","Pteria gregata","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1415","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Pteriidae J. E. Gray, 1847 (1820)","Pteria Scopoli, 1777","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1416","BM-SPECIES-002968","새날개진주조개","Pteria maura","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1416","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Pteriidae J. E. Gray, 1847 (1820)","Pteria Scopoli, 1777","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1417","BM-SPECIES-002969","산호살이조개","Pteria heteroptera","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1417","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Pteriidae J. E. Gray, 1847 (1820)","Pteria Scopoli, 1777","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1418","BM-SPECIES-002970","큰산호살이조개","Pteria penguin","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1418","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Pteriidae J. E. Gray, 1847 (1820)","Pteria Scopoli, 1777","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1419","BM-SPECIES-002971","줄무늬진주조개","Pterelectroma physoides","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1419","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Pteriidae J. E. Gray, 1847 (1820)","Pterelectroma Iredale, 1839","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1420","BM-SPECIES-002972","주홍진주조개","Pinctada fucata","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1420","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Margaritidae Blainville, 1824","Pinctada Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1421","BM-SPECIES-002973","진주조개","Pinctada imbricata","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1421","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Margaritidae Blainville, 1824","Pinctada Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1422","BM-SPECIES-002974","갈색띠진주조개","Pinctada albina","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1422","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Margaritidae Blainville, 1824","Pinctada Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1423","BM-SPECIES-002975","흑진주조개","Pinctada margaritifera","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1423","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Margaritidae Blainville, 1824","Pinctada Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1424","BM-SPECIES-002976","매끈이진주조개","Pinctada nigra","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1424","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Margaritidae Blainville, 1824","Pinctada Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1425","BM-SPECIES-002977","말다래조개","Isognomon isognomum","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1425","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Isognomonidae Woodring, 1925 (1828)","Isognomon [Lightfoot], 1786","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1426","BM-SPECIES-002978","부리말다래조개","Isognomon ephippium","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1426","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Isognomonidae Woodring, 1925 (1828)","Isognomon [Lightfoot], 1786","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1427","BM-SPECIES-002979","티조개","Malleus malleus","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1427","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Malleidae Lamarck, 1818","Malleus Lamarck, 1799","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1428","BM-SPECIES-002980","작은티조개","Malleus regula","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1428","Mollusca","Bivalvia Linnaeus, 1758","Ostreida A. Férussac, 1822","Malleidae Lamarck, 1818","Malleus Lamarck, 1799","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1429","BM-SPECIES-002981","반투명꼬마가리비","Parvamussium intuscostatum","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1429","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Propeamussiidae Abbott, 1954","Parvamussium Sacco, 1879","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1430","BM-SPECIES-002982","알래스카비단가리비","Parvamussium alaskense","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1430","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Propeamussiidae Abbott, 1954","Parvamussium Sacco, 1879","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1431","BM-SPECIES-002983","국화조개","Spondylus squamosus","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1431","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Spondylidae J. E. Gray, 1826","Spondylus Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1432","BM-SPECIES-002984","가시국화조개","Spondylus butleri","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1432","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Spondylidae J. E. Gray, 1826","Spondylus Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1433","BM-SPECIES-002985","접시국화조개","Spondylus varius","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1433","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Spondylidae J. E. Gray, 1826","Spondylus Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1434","BM-SPECIES-002986","은백색돌굴","Dimya japonica","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1434","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Dimyidae P. Fischer, 1886","Dimya A. Rouault, 1850","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1435","BM-SPECIES-002987","개굴잠쟁이","Anomia chinensis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1435","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Anomiidae Rafinesque, 1815","Anomia Linnaeus, 1758","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1436","BM-SPECIES-002988","둥근잠쟁이","Isomonia umbonata","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1436","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Anomiidae Rafinesque, 1815","Isomonia Dautzenberg & H. Fischer, 1897","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1437","BM-SPECIES-002989","두점잠쟁이","Pododesmus macrochisma","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1437","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Anomiidae Rafinesque, 1815","Pododesmus R. A. Philippi, 1837","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1438","BM-SPECIES-002990","둥근비단가리비","Chlamys albida","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1438","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Chlamys Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1439","BM-SPECIES-002991","한국가리비","Chlamys chosenica","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1439","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Chlamys Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1440","BM-SPECIES-002992","잔줄무늬비단가리비","Chlamys rubida","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1440","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Chlamys Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1441","BM-SPECIES-002993","북방비단가리비","Chlamys islandica","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1441","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Chlamys Röding, 1798","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1442","BM-SPECIES-002994","동경가리비","Mizuhopecten tokyoensis tokyoensis","TAXONOMY_REVIEW_REQUIRED","BIVALVE","MARINE_ORGANISM_REVIEW","0.8","MBRIS","무척추동물","1442","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Mizuhopecten Masuda, 1963","[""unmarked_trinomial""]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
"MBRIS:무척추동물:1443","BM-SPECIES-002995","큰가리비","Mizuhopecten yessoensis","BIVALVE","BIVALVE","MARINE_ORGANISM_READY","1","MBRIS","무척추동물","1443","Mollusca","Bivalvia Linnaeus, 1758","Pectinida Gray, 1854","Pectinidae Rafinesque, 1815","Mizuhopecten Masuda, 1963","[]","{""seafoodEncyclopedia"":""REVIEW_REQUIRED"",""fishingTarget"":""REVIEW_REQUIRED"",""baitSpecies"":""REVIEW_REQUIRED"",""shellfish"":""CATEGORY_CANDIDATE"",""crustacean"":""NO"",""cephalopod"":""NO"",""marineBiodiversityReference"":true}"
